age;race;marital-status;education;occupation;salary-class
37;White;Never-married;Assoc-acdm;Other-service;<=50K
52;White;Married-civ-spouse;Assoc-voc;Exec-managerial;<=50K
23;White;Never-married;Bachelors;Prof-specialty;<=50K
29;White;Married-civ-spouse;HS-grad;Protective-serv;<=50K
23;White;Never-married;Bachelors;Prof-specialty;<=50K
30;White;Never-married;Bachelors;Exec-managerial;<=50K
45;White;Married-civ-spouse;Bachelors;Sales;<=50K
26;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
23;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
42;White;Divorced;HS-grad;Handlers-cleaners;<=50K
72;White;Widowed;Some-college;Adm-clerical;<=50K
24;White;Married-civ-spouse;Bachelors;Sales;<=50K
27;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
54;White;Married-civ-spouse;HS-grad;Sales;<=50K
17;Black;Never-married;9th;Other-service;<=50K
39;White;Divorced;Bachelors;Sales;<=50K
57;White;Divorced;HS-grad;Transport-moving;<=50K
49;White;Married-civ-spouse;HS-grad;Sales;<=50K
44;Black;Never-married;Assoc-acdm;Prof-specialty;<=50K
42;White;Never-married;Assoc-voc;Craft-repair;<=50K
18;White;Never-married;12th;Other-service;<=50K
51;Black;Widowed;HS-grad;Tech-support;<=50K
28;White;Never-married;Bachelors;Prof-specialty;<=50K
25;White;Married-civ-spouse;HS-grad;Sales;<=50K
42;White;Separated;11th;Other-service;<=50K
33;White;Never-married;HS-grad;Adm-clerical;<=50K
27;White;Married-civ-spouse;Bachelors;Protective-serv;<=50K
20;White;Never-married;Some-college;Farming-fishing;<=50K
49;White;Never-married;HS-grad;Other-service;<=50K
46;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
35;White;Never-married;9th;Craft-repair;<=50K
24;White;Never-married;HS-grad;Handlers-cleaners;<=50K
43;White;Divorced;Bachelors;Other-service;<=50K
47;White;Divorced;Some-college;Exec-managerial;<=50K
34;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
37;White;Never-married;Assoc-voc;Other-service;<=50K
35;White;Never-married;HS-grad;Other-service;<=50K
23;White;Never-married;Some-college;Exec-managerial;<=50K
29;White;Never-married;HS-grad;Transport-moving;<=50K
23;White;Never-married;Some-college;Craft-repair;<=50K
35;White;Divorced;HS-grad;Other-service;<=50K
27;White;Never-married;Bachelors;Prof-specialty;<=50K
40;White;Never-married;HS-grad;Adm-clerical;<=50K
31;White;Married-civ-spouse;Bachelors;Sales;<=50K
18;White;Never-married;Some-college;Sales;<=50K
25;White;Never-married;Assoc-acdm;Prof-specialty;<=50K
36;Black;Never-married;Some-college;Protective-serv;<=50K
38;White;Divorced;10th;Craft-repair;<=50K
52;White;Widowed;HS-grad;Craft-repair;<=50K
23;White;Never-married;HS-grad;Other-service;<=50K
26;White;Married-spouse-absent;HS-grad;Protective-serv;<=50K
47;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
65;White;Divorced;Bachelors;Prof-specialty;<=50K
31;Black;Married-civ-spouse;HS-grad;Transport-moving;<=50K
68;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
26;Asian-Pac-Islander;Never-married;Bachelors;Adm-clerical;<=50K
42;White;Divorced;HS-grad;Other-service;<=50K
31;White;Married-civ-spouse;9th;Craft-repair;<=50K
28;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
36;White;Divorced;Bachelors;Prof-specialty;<=50K
62;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
21;White;Never-married;HS-grad;Farming-fishing;<=50K
21;Other;Never-married;Some-college;Adm-clerical;<=50K
22;White;Never-married;Some-college;Other-service;<=50K
30;White;Married-civ-spouse;10th;Craft-repair;<=50K
64;White;Widowed;HS-grad;Adm-clerical;<=50K
25;White;Never-married;HS-grad;Craft-repair;<=50K
27;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
40;White;Married-civ-spouse;Assoc-acdm;Tech-support;<=50K
31;White;Never-married;Prof-school;Prof-specialty;<=50K
50;White;Widowed;HS-grad;Transport-moving;<=50K
27;White;Separated;HS-grad;Handlers-cleaners;<=50K
50;White;Married-civ-spouse;Bachelors;Sales;<=50K
33;Black;Never-married;12th;Protective-serv;<=50K
62;White;Divorced;Some-college;Adm-clerical;<=50K
38;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
30;Black;Married-civ-spouse;11th;Other-service;<=50K
38;White;Divorced;Some-college;Sales;<=50K
49;White;Divorced;Some-college;Sales;<=50K
24;Black;Never-married;Some-college;Adm-clerical;<=50K
29;White;Never-married;Assoc-voc;Adm-clerical;<=50K
24;White;Never-married;Some-college;Sales;<=50K
25;White;Never-married;Assoc-voc;Transport-moving;<=50K
51;Amer-Indian-Eskimo;Married-civ-spouse;10th;Craft-repair;<=50K
19;White;Never-married;Some-college;Adm-clerical;<=50K
60;White;Divorced;HS-grad;Other-service;<=50K
29;White;Never-married;HS-grad;Sales;<=50K
28;Amer-Indian-Eskimo;Married-civ-spouse;10th;Other-service;<=50K
24;White;Never-married;Assoc-acdm;Craft-repair;<=50K
43;White;Never-married;Assoc-acdm;Adm-clerical;<=50K
20;White;Never-married;HS-grad;Protective-serv;<=50K
21;Asian-Pac-Islander;Never-married;Some-college;Other-service;<=50K
20;White;Never-married;10th;Handlers-cleaners;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
19;White;Never-married;HS-grad;Adm-clerical;<=50K
34;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
40;White;Never-married;Bachelors;Prof-specialty;<=50K
33;Black;Separated;Some-college;Other-service;<=50K
36;White;Divorced;Some-college;Craft-repair;<=50K
41;Black;Separated;HS-grad;Other-service;<=50K
47;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
41;White;Married-civ-spouse;1st-4th;Sales;<=50K
28;Black;Never-married;Bachelors;Craft-repair;<=50K
29;White;Divorced;HS-grad;Adm-clerical;<=50K
46;White;Divorced;Some-college;Adm-clerical;<=50K
28;White;Never-married;HS-grad;Other-service;<=50K
57;White;Divorced;HS-grad;Adm-clerical;<=50K
22;White;Never-married;Some-college;Sales;<=50K
28;White;Never-married;Assoc-acdm;Adm-clerical;<=50K
24;White;Never-married;Bachelors;Adm-clerical;<=50K
22;White;Separated;11th;Craft-repair;<=50K
36;Black;Never-married;Bachelors;Protective-serv;<=50K
50;White;Divorced;Some-college;Adm-clerical;<=50K
18;White;Never-married;11th;Handlers-cleaners;<=50K
36;White;Never-married;Bachelors;Sales;<=50K
21;White;Never-married;Assoc-voc;Craft-repair;<=50K
46;White;Never-married;HS-grad;Exec-managerial;<=50K
61;White;Never-married;Masters;Prof-specialty;<=50K
22;White;Never-married;Some-college;Transport-moving;<=50K
43;White;Divorced;Masters;Prof-specialty;<=50K
17;White;Never-married;10th;Priv-house-serv;<=50K
30;White;Never-married;Prof-school;Prof-specialty;<=50K
40;White;Never-married;Masters;Prof-specialty;<=50K
31;White;Never-married;Masters;Exec-managerial;<=50K
37;White;Married-civ-spouse;1st-4th;Transport-moving;<=50K
37;White;Married-spouse-absent;HS-grad;Other-service;<=50K
36;White;Divorced;HS-grad;Other-service;<=50K
46;White;Divorced;Some-college;Adm-clerical;<=50K
46;White;Married-civ-spouse;Bachelors;Sales;<=50K
32;White;Married-civ-spouse;9th;Transport-moving;<=50K
17;White;Never-married;11th;Craft-repair;<=50K
42;Black;Divorced;Bachelors;Prof-specialty;<=50K
37;White;Never-married;HS-grad;Craft-repair;<=50K
29;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
38;White;Married-civ-spouse;12th;Craft-repair;<=50K
46;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
24;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
57;White;Married-civ-spouse;1st-4th;Handlers-cleaners;<=50K
59;White;Married-civ-spouse;1st-4th;Machine-op-inspct;<=50K
35;Black;Divorced;HS-grad;Other-service;<=50K
53;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
26;White;Never-married;HS-grad;Machine-op-inspct;<=50K
55;White;Married-civ-spouse;Masters;Sales;<=50K
46;Black;Separated;HS-grad;Other-service;<=50K
30;White;Married-civ-spouse;Assoc-voc;Sales;<=50K
24;White;Never-married;Some-college;Handlers-cleaners;<=50K
32;Black;Married-spouse-absent;10th;Other-service;<=50K
35;White;Never-married;Bachelors;Sales;<=50K
26;Asian-Pac-Islander;Never-married;Masters;Prof-specialty;<=50K
46;White;Widowed;Assoc-acdm;Tech-support;<=50K
38;White;Divorced;Some-college;Craft-repair;<=50K
31;Black;Divorced;HS-grad;Sales;<=50K
53;White;Separated;HS-grad;Transport-moving;<=50K
27;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
39;White;Never-married;Bachelors;Adm-clerical;<=50K
22;White;Never-married;HS-grad;Machine-op-inspct;<=50K
20;White;Never-married;HS-grad;Adm-clerical;<=50K
60;White;Married-civ-spouse;HS-grad;Protective-serv;<=50K
51;Black;Divorced;Assoc-voc;Tech-support;<=50K
37;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
35;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
17;White;Never-married;12th;Other-service;<=50K
18;White;Never-married;HS-grad;Sales;<=50K
52;White;Separated;12th;Machine-op-inspct;<=50K
18;White;Never-married;Some-college;Handlers-cleaners;<=50K
20;Black;Never-married;Some-college;Handlers-cleaners;<=50K
34;White;Never-married;HS-grad;Tech-support;<=50K
19;Black;Never-married;HS-grad;Machine-op-inspct;<=50K
17;White;Never-married;9th;Other-service;<=50K
30;White;Never-married;Bachelors;Adm-clerical;<=50K
29;White;Never-married;Bachelors;Craft-repair;<=50K
50;Black;Divorced;Bachelors;Adm-clerical;<=50K
22;White;Never-married;HS-grad;Sales;<=50K
21;White;Never-married;HS-grad;Adm-clerical;<=50K
39;White;Married-civ-spouse;9th;Farming-fishing;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
62;White;Widowed;Assoc-acdm;Other-service;<=50K
32;White;Divorced;Some-college;Exec-managerial;<=50K
32;Black;Separated;Some-college;Tech-support;<=50K
55;White;Married-civ-spouse;Bachelors;Adm-clerical;<=50K
34;White;Never-married;11th;Other-service;<=50K
28;White;Never-married;HS-grad;Other-service;<=50K
26;White;Never-married;Some-college;Sales;<=50K
41;White;Married-civ-spouse;HS-grad;Sales;<=50K
75;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
21;White;Married-civ-spouse;Assoc-voc;Other-service;<=50K
26;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
39;White;Never-married;7th-8th;Other-service;<=50K
24;Asian-Pac-Islander;Never-married;Some-college;Prof-specialty;<=50K
56;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
17;Black;Never-married;11th;Other-service;<=50K
23;White;Married-civ-spouse;Assoc-voc;Machine-op-inspct;<=50K
57;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
25;White;Divorced;Bachelors;Sales;<=50K
22;White;Never-married;Bachelors;Farming-fishing;<=50K
39;Black;Married-civ-spouse;HS-grad;Craft-repair;<=50K
41;White;Divorced;Bachelors;Exec-managerial;<=50K
43;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
19;White;Never-married;HS-grad;Craft-repair;<=50K
35;White;Married-civ-spouse;Some-college;Prof-specialty;<=50K
19;White;Separated;HS-grad;Adm-clerical;<=50K
33;White;Divorced;Some-college;Exec-managerial;<=50K
33;White;Never-married;Some-college;Prof-specialty;<=50K
31;White;Divorced;HS-grad;Adm-clerical;<=50K
24;Other;Separated;HS-grad;Machine-op-inspct;<=50K
75;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
34;Black;Never-married;HS-grad;Machine-op-inspct;<=50K
33;White;Never-married;Masters;Prof-specialty;<=50K
44;White;Never-married;HS-grad;Adm-clerical;<=50K
18;White;Never-married;11th;Sales;<=50K
48;White;Divorced;HS-grad;Sales;<=50K
35;White;Never-married;HS-grad;Craft-repair;<=50K
34;Black;Never-married;Some-college;Adm-clerical;<=50K
54;Black;Widowed;HS-grad;Other-service;<=50K
57;White;Married-civ-spouse;HS-grad;Sales;<=50K
21;White;Never-married;HS-grad;Machine-op-inspct;<=50K
28;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;Exec-managerial;<=50K
21;White;Never-married;Some-college;Adm-clerical;<=50K
66;Asian-Pac-Islander;Never-married;HS-grad;Adm-clerical;<=50K
48;White;Divorced;Assoc-acdm;Adm-clerical;<=50K
41;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
31;White;Married-civ-spouse;11th;Craft-repair;<=50K
30;White;Married-spouse-absent;Bachelors;Craft-repair;<=50K
51;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
31;Amer-Indian-Eskimo;Divorced;HS-grad;Other-service;<=50K
18;White;Never-married;Some-college;Other-service;<=50K
60;White;Divorced;HS-grad;Exec-managerial;<=50K
29;Asian-Pac-Islander;Never-married;HS-grad;Exec-managerial;<=50K
33;White;Never-married;HS-grad;Transport-moving;<=50K
34;White;Married-civ-spouse;5th-6th;Farming-fishing;<=50K
40;White;Never-married;Masters;Other-service;<=50K
57;White;Divorced;Some-college;Other-service;<=50K
55;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
40;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;<=50K
26;White;Never-married;Bachelors;Exec-managerial;<=50K
29;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;Adm-clerical;<=50K
30;White;Married-civ-spouse;Bachelors;Adm-clerical;<=50K
65;White;Widowed;11th;Adm-clerical;<=50K
19;Asian-Pac-Islander;Never-married;Some-college;Sales;<=50K
28;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
34;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
63;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
31;White;Divorced;Some-college;Craft-repair;<=50K
18;White;Never-married;Some-college;Transport-moving;<=50K
59;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
49;White;Married-civ-spouse;7th-8th;Transport-moving;<=50K
48;White;Divorced;HS-grad;Handlers-cleaners;<=50K
41;Black;Separated;HS-grad;Handlers-cleaners;<=50K
56;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
26;Black;Never-married;12th;Other-service;<=50K
53;White;Divorced;HS-grad;Adm-clerical;<=50K
23;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
58;White;Married-civ-spouse;7th-8th;Farming-fishing;<=50K
61;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
29;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
22;White;Never-married;HS-grad;Transport-moving;<=50K
31;White;Never-married;Some-college;Other-service;<=50K
90;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
53;White;Divorced;Assoc-voc;Prof-specialty;<=50K
55;Black;Married-civ-spouse;HS-grad;Transport-moving;<=50K
34;White;Never-married;Doctorate;Prof-specialty;<=50K
28;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
36;Black;Never-married;HS-grad;Adm-clerical;<=50K
33;Black;Separated;Bachelors;Prof-specialty;<=50K
17;White;Never-married;10th;Other-service;<=50K
38;White;Divorced;11th;Craft-repair;<=50K
60;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
57;White;Married-civ-spouse;5th-6th;Other-service;<=50K
39;White;Divorced;HS-grad;Sales;<=50K
50;White;Married-civ-spouse;Bachelors;Farming-fishing;<=50K
45;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
37;White;Separated;Bachelors;Exec-managerial;<=50K
27;White;Never-married;Some-college;Handlers-cleaners;<=50K
41;Black;Divorced;Some-college;Tech-support;<=50K
20;White;Never-married;Masters;Exec-managerial;<=50K
44;White;Separated;Masters;Exec-managerial;<=50K
54;White;Widowed;HS-grad;Exec-managerial;<=50K
33;White;Never-married;Some-college;Adm-clerical;<=50K
22;White;Never-married;9th;Other-service;<=50K
46;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
57;White;Widowed;Some-college;Exec-managerial;<=50K
26;White;Never-married;HS-grad;Machine-op-inspct;<=50K
55;White;Divorced;Masters;Prof-specialty;<=50K
19;White;Never-married;HS-grad;Craft-repair;<=50K
26;White;Never-married;HS-grad;Transport-moving;<=50K
39;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
26;White;Never-married;HS-grad;Adm-clerical;<=50K
26;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
50;White;Married-civ-spouse;Masters;Sales;<=50K
18;White;Never-married;Some-college;Tech-support;<=50K
26;Asian-Pac-Islander;Never-married;Bachelors;Exec-managerial;<=50K
50;White;Married-spouse-absent;5th-6th;Other-service;<=50K
52;White;Married-civ-spouse;HS-grad;Other-service;<=50K
42;White;Married-civ-spouse;11th;Transport-moving;<=50K
53;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
30;Amer-Indian-Eskimo;Never-married;HS-grad;Handlers-cleaners;<=50K
23;White;Never-married;1st-4th;Farming-fishing;<=50K
32;White;Married-civ-spouse;Some-college;Farming-fishing;<=50K
29;White;Separated;HS-grad;Prof-specialty;<=50K
40;White;Married-civ-spouse;Assoc-acdm;Other-service;<=50K
23;White;Never-married;12th;Craft-repair;<=50K
37;White;Married-civ-spouse;HS-grad;Protective-serv;<=50K
25;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
27;White;Never-married;9th;Priv-house-serv;<=50K
21;White;Never-married;HS-grad;Other-service;<=50K
38;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
27;White;Married-civ-spouse;Some-college;Sales;<=50K
27;Black;Never-married;HS-grad;Other-service;<=50K
33;White;Divorced;HS-grad;Exec-managerial;<=50K
28;White;Married-civ-spouse;Assoc-voc;Prof-specialty;<=50K
28;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
29;White;Never-married;HS-grad;Transport-moving;<=50K
46;White;Divorced;9th;Exec-managerial;<=50K
30;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
28;Black;Never-married;Some-college;Craft-repair;<=50K
39;White;Married-civ-spouse;Bachelors;Adm-clerical;<=50K
35;White;Never-married;Some-college;Sales;<=50K
50;White;Married-civ-spouse;Some-college;Sales;<=50K
63;White;Widowed;9th;Other-service;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
31;White;Divorced;HS-grad;Other-service;<=50K
17;White;Never-married;11th;Sales;<=50K
27;Asian-Pac-Islander;Never-married;Some-college;Protective-serv;<=50K
30;White;Never-married;Some-college;Adm-clerical;<=50K
18;White;Never-married;Some-college;Protective-serv;<=50K
41;White;Divorced;Some-college;Exec-managerial;<=50K
35;White;Never-married;Bachelors;Sales;<=50K
29;White;Never-married;HS-grad;Sales;<=50K
25;White;Never-married;10th;Transport-moving;<=50K
53;Black;Divorced;1st-4th;Other-service;<=50K
53;White;Married-civ-spouse;Bachelors;Other-service;<=50K
26;White;Never-married;HS-grad;Craft-repair;<=50K
41;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
28;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
48;White;Separated;Masters;Prof-specialty;<=50K
22;White;Never-married;Bachelors;Exec-managerial;<=50K
53;Black;Widowed;Masters;Prof-specialty;<=50K
57;White;Divorced;Assoc-acdm;Machine-op-inspct;<=50K
53;White;Separated;Assoc-voc;Craft-repair;<=50K
23;White;Never-married;Some-college;Adm-clerical;<=50K
31;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
20;White;Never-married;9th;Handlers-cleaners;<=50K
25;White;Never-married;Prof-school;Prof-specialty;<=50K
37;Black;Never-married;Some-college;Exec-managerial;<=50K
34;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
29;White;Married-civ-spouse;Assoc-voc;Farming-fishing;<=50K
31;White;Married-civ-spouse;Some-college;Other-service;<=50K
47;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
51;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
27;White;Married-civ-spouse;HS-grad;Sales;<=50K
23;White;Never-married;Bachelors;Exec-managerial;<=50K
55;White;Married-civ-spouse;HS-grad;Prof-specialty;<=50K
31;White;Never-married;Bachelors;Prof-specialty;<=50K
30;Black;Never-married;HS-grad;Transport-moving;<=50K
23;White;Never-married;Bachelors;Prof-specialty;<=50K
19;White;Never-married;HS-grad;Sales;<=50K
22;White;Never-married;Some-college;Sales;<=50K
50;White;Divorced;HS-grad;Other-service;<=50K
21;White;Never-married;HS-grad;Other-service;<=50K
